T (us), IAW, IBW, ICW, VAY, VBY, VCY
1620749.95, -1.027668, -.5845712, 1.6122392, 80.700172, 11.293648, -91.99382
1621000.05, -.924992, -.7023523, 1.6273444, 75.772652, 19.081591, -94.85424
1621250.03, -.8166129, -.8158037, 1.6324166, 70.37796, 26.75189, -97.12985
1621500.02, -.703199, -.9242256, 1.6274246, 64.54937, 34.257256, -98.80663
1621750.00, -.5854494, -1.02695, 1.6123991, 58.322811, 41.551414, -99.87422
1621999.98, -.4640902, -1.123343, 1.587433, 51.736671, 48.589394, -100.3261
1622249.96, -.3398697, -1.21281, 1.5526799, 44.831558, 55.327805, -100.1594
1622499.94, -.2135535, -1.294801, 1.5083542, 37.650043, 61.725101, -99.37514
1622750.04, -.0859207, -1.368809, 1.4547293, 30.236401, 67.741844, -97.97824
1623000.03, .04224209, -1.434378, 1.3921356, 22.636343, 73.340927, -95.97727
1623250.01, .17014454, -1.491104, 1.3209592, 14.896726, 78.487846, -93.38457
1623499.99, .29699811, -1.538637, 1.2416388, 7.0652637, 83.150864, -90.21613
1623749.97, .42202076, -1.576684, 1.1546634, -.8097576, 87.301231, -86.49147
1623999.95, .54444164, -1.605011, 1.0605694, -8.679787, 90.913353, -82.23357
1624250.05, .66350597, -1.623443, .95993686, -16.4963, 93.964958, -77.46866
1624500.04, .77847975, -1.631866, .8533861, -24.21111, 96.437248, -72.22614
1624750.02, .88865405, -1.630228, .74157417, -31.77665, 98.314964, -66.53831
1625000.00, .99334961, -1.61854, .62519038, -39.14628, 99.58654, -60.44026
1625249.98, 1.091921, -1.596873, .50495231, -46.27456, 100.24413, -53.96957
1625499.96, 1.1837605, -1.565362, .38160118, -53.11754, 100.28368, -47.16615
1625749.95, 1.2683018, -1.524199, .25589758, -59.63303, 99.704956, -40.07192
1626000.05, 1.3450238, -1.47364, .12861648, -65.78087, 98.511513, -32.73064
1626250.03, 1.4134533, -1.413996, .5426E-3, -71.52314, 96.710709, -25.18757
1626500.01, 1.4731686, -1.345634, -.1275344, -76.82445, 94.31366, -17.48921
1626749.99, 1.5238016, -1.268977, -.254825, -81.65211, 91.335129, -9.683017
1626999.97, 1.5650398, -1.184496, -.3805442, -85.97636, 87.793488, -1.817128
1627249.96, 1.5966293, -1.092712, -.5039172, -89.77054, 83.710571, 6.0599647
1627500.06, 1.6183751, -.994192, -.624183, -93.01125, 79.111557, 13.899695
1627750.04, 1.6301432, -.8895427, -.7406004, -95.67852, 74.024788, 21.653728
1628000.02, 1.631861, -.7794094, -.8524516, -97.7559, 68.481636, 29.27426
1628250.00, 1.623518, -.6644711, -.9590469, -99.23058, 62.516266, 36.714306
1628499.98, 1.6051657, -.5454366, -1.059729, -100.0935, 56.165466, 43.927998
1628749.97, 1.5769171, -.4230394, -1.153878, -100.3392, 49.468388, 50.870853
1628999.95, 1.5389464, -.2980345, -1.240912, -99.9664, 42.46632, 57.500076
1629250.05, 1.4914877, -.1711924, -1.320295, -98.97723, 35.202435, 63.774796
1629500.03, 1.4348338, -.0432952, -1.391539, -97.37783, 27.721516, 69.656319
1629750.01, 1.3693336, .08486864, -1.454202, -95.17807, 20.069681, 75.108383
1630000.00, 1.2953912, .21250889, -1.5079, -92.39149, 12.294113, 80.097382
1630249.98, 1.2134625, .33883861, -1.552301, -89.03531, 4.4427471, 84.59256
1630499.96, 1.1240524, .46307898, -1.587131, -85.13018, -3.436009, 88.566193
1630749.94, 1.0277123, .58446395, -1.612176, -80.7002, -11.29358, 91.993782
1631000.04, .92503619, .70224524, -1.627281, -75.77267, -19.08153, 94.854202
1631250.02, .81665707, .81569654, -1.632354, -70.37799, -26.75183, 97.129814
1631500.01, .70324314, .92411852, -1.627362, -64.54939, -34.25719, 98.806587
1631749.99, .58549356, 1.0268427, -1.612336, -58.32283, -41.55135, 99.874184
1631999.97, .4641344, 1.1232357, -1.58737, -51.73669, -48.58933, 100.32603
1632249.95, .33991382, 1.2127032, -1.552617, -44.83158, -55.32774, 100.15932
1632500.05, .21359769, 1.2946937, -1.508291, -37.65007, -61.72503, 99.375099
1632750.03, .08596478, 1.3687017, -1.454666, -30.23643, -67.74178, 97.978203
1633000.02, -.042198, 1.4342707, -1.392073, -22.63637, -73.34087, 95.977234
1633250.00, -.1701005, 1.4909968, -1.320896, -14.89675, -78.48779, 93.384537
1633499.98, -.296954, 1.53853, -1.241576, -7.065289, -83.1508, 90.216087
1633749.96, -.4219767, 1.5765773, -1.154601, .80973202, -87.30116, 86.491432
1633999.94, -.5443976, 1.6049043, -1.060507, 8.6797609, -90.91328, 82.233521
1634250.04, -.6634619, 1.6233361, -.9598741, 16.496277, -93.9649, 77.46862
1634500.03, -.7784357, 1.6317592, -.8533234, 24.211086, -96.43718, 72.226097
1634750.01, -.88861, 1.6301215, -.7415115, 31.776628, -98.3149, 66.538269
1634999.99, -.9933056, 1.6184334, -.6251277, 39.146255, -99.58647, 60.44022
1635249.97, -1.091877, 1.5967667, -.5048897, 46.274532, -100.2441, 53.969532
1635499.95, -1.183717, 1.565255, -.3815385, 53.117512, -100.2836, 47.166107
1635750.06, -1.268258, 1.5240928, -.255835, 59.633003, -99.70489, 40.071884
1636000.04, -1.34498, 1.4735337, -.1285539, 65.780838, -98.51144, 32.730606
1636250.02, -1.413409, 1.4138894, -.48E-3, 71.523117, -96.71065, 25.187531
1636500.00, -1.473125, 1.3455278, .12759702, 76.824425, -94.31359, 17.489166
1636749.98, -1.523758, 1.2688701, .25488755, 81.652084, -91.33506, 9.6829767
1636999.96, -1.564996, 1.1843891, .3806068, 85.976334, -87.79343, 1.8170878
1637249.95, -1.596585, 1.0926057, .50397968, 89.770515, -83.71051, -6.060004
1637500.05, -1.618331, .99408561, .62424552, 93.011223, -79.11149, -13.89973
1637750.03, -1.630099, .88943636, .74066293, 95.67849, -74.02472, -21.65377
1638000.01, -1.631817, .77930313, .85251403, 97.755867, -68.48157, -29.2743
1638249.99, -1.623474, .66436487, .95910937, 99.230545, -62.5162, -36.71435
1638499.98, -1.605122, .54533029, 1.0597916, 100.09344, -56.1654, -43.92804
1638749.96, -1.576873, .42293322, 1.1539401, 100.33922, -49.46832, -50.8709
1639000.06, -1.538903, .2979283, 1.2409743, 99.966377, -42.46626, -57.50012
1639250.04, -1.491444, .17108624, 1.3203578, 98.977203, -35.20237, -63.77483
1639500.02, -1.43479, .04318905, 1.391601, 97.377808, -27.72145, -69.65636
1639750.00, -1.36929, -.0849747, 1.4542646, 95.17804, -20.06962, -75.10842
1639999.99, -1.295347, -.212615, 1.5079625, 92.391472, -12.29405, -80.09743
1640249.97, -1.213419, -.3389447, 1.5523634, 89.035278, -4.442682, -84.5926
1640499.95, -1.124009, -.463185, 1.5871937, 85.130157, 3.4360745, -88.56623
1640750.05, -1.027669, -.5845699, 1.6122386, 80.700172, 11.293647, -91.99382
1641000.03, -.9249926, -.7023512, 1.6273438, 75.772652, 19.081591, -94.85424
1641250.01, -.8166134, -.8158025, 1.6324159, 70.37796, 26.75189, -97.12985
1641500.00, -.7031995, -.9242244, 1.6274239, 64.54937, 34.257256, -98.80663
1641749.98, -.5854499, -1.026949, 1.6123985, 58.322811, 41.551414, -99.87422
1641999.96, -.4640908, -1.123341, 1.5874323, 51.736671, 48.589394, -100.3261
1642249.94, -.3398702, -1.212809, 1.5526792, 44.831558, 55.327805, -100.1594
1642500.04, -.2135541, -1.294799, 1.5083536, 37.650043, 61.725098, -99.37514
1642750.02, -.0859212, -1.368807, 1.4547286, 30.236403, 67.741837, -97.97824
1643000.01, .04224154, -1.434376, 1.3921349, 22.636345, 73.340927, -95.97727
1643249.99, .17014399, -1.491102, 1.3209585, 14.896726, 78.487846, -93.38457
1643499.97, .29699758, -1.538636, 1.2416381, 7.0652642, 83.150864, -90.21613
1643749.95, .42202023, -1.576683, 1.1546627, -.8097574, 87.301224, -86.49147
1644000.05, .5444411, -1.60501, 1.0605688, -8.679787, 90.913353, -82.23357
1644250.04, .66350543, -1.623442, .9599362, -16.4963, 93.964958, -77.46866
1644500.02, .77847916, -1.631865, .85338545, -24.21111, 96.437248, -72.22614
1644750.00, .88865346, -1.630227, .74157351, -31.77665, 98.314964, -66.53831
1644999.98, .99334908, -1.618539, .62518972, -39.14628, 99.58654, -60.44026
1645249.96, 1.0919205, -1.596872, .50495166, -46.27456, 100.24413, -53.96957
1645499.94, 1.1837599, -1.56536, .38160056, -53.11754, 100.28368, -47.16615
1645750.05, 1.2683012, -1.524198, .25589693, -59.63303, 99.704956, -40.07192
1646000.03, 1.3450233, -1.473639, .12861583, -65.78087, 98.511513, -32.73064
1646250.01, 1.4134529, -1.413995, .54195E-3, -71.52314, 96.710709, -25.18757
1646499.99, 1.4731681, -1.345633, -.1275351, -76.82445, 94.31366, -17.48921
1646749.97, 1.523801, -1.268975, -.2548256, -81.65211, 91.335129, -9.683017
1646999.96, 1.5650393, -1.184494, -.3805449, -85.97636, 87.793488, -1.817127
1647250.06, 1.5966287, -1.092711, -.5039178, -89.77054, 83.710571, 6.0599651
1647500.04, 1.6183745, -.9941908, -.6241837, -93.01125, 79.111557, 13.899695
1647750.02, 1.6301426, -.8895415, -.7406011, -95.67852, 74.024788, 21.653728
1648000.00, 1.6318605, -.7794082, -.8524522, -97.75589, 68.481636, 29.274261
1648249.98, 1.6235175, -.66447, -.9590476, -99.23058, 62.516266, 36.714306
1648499.97, 1.6051651, -.5454354, -1.05973, -100.0935, 56.165466, 43.927998
1648749.95, 1.5769166, -.4230382, -1.153878, -100.3392, 49.468388, 50.870853
1649000.05, 1.5389459, -.2980333, -1.240913, -99.9664, 42.46632, 57.50008
1649250.03, 1.4914873, -.1711912, -1.320296, -98.97723, 35.202435, 63.774796
1649500.01, 1.4348332, -.043294, -1.391539, -97.37783, 27.721514, 69.656319
1649749.99, 1.369333, .08486983, -1.454203, -95.17807, 20.069681, 75.108383
1649999.98, 1.2953906, .21251008, -1.507901, -92.39149, 12.294112, 80.097389
1650249.96, 1.2134619, .3388398, -1.552302, -89.03531, 4.4427466, 84.59256
1650500.06, 1.1240518, .46308017, -1.587132, -85.13018, -3.43601, 88.566193
1650750.04, 1.0277117, .58446515, -1.612177, -80.7002, -11.29358, 91.993782
1651000.02, .92503566, .70224637, -1.627282, -75.77267, -19.08153, 94.854202
1651250.00, .81665653, .81569773, -1.632354, -70.37799, -26.75183, 97.129814
1651499.99, .7032426, .92411971, -1.627362, -64.54939, -34.25719, 98.806587
1651749.97, .58549303, 1.0268439, -1.612337, -58.32283, -41.55135, 99.874184
1651999.95, .46413386, 1.1232369, -1.587371, -51.73669, -48.58933, 100.32603
1652250.05, .33991328, 1.2127044, -1.552618, -44.83158, -55.32774, 100.15932
1652500.03, .21359715, 1.2946949, -1.508292, -37.65007, -61.72504, 99.375099
1652750.02, .08596425, 1.3687029, -1.454667, -30.23643, -67.74178, 97.978203
1653000.00, -.0421985, 1.4342719, -1.392073, -22.63637, -73.34087, 95.977234
1653249.98, -.170101, 1.490998, -1.320897, -14.89675, -78.48779, 93.384537
1653499.96, -.2969546, 1.5385312, -1.241577, -7.065289, -83.1508, 90.216087
1653749.94, -.4219772, 1.5765785, -1.154601, .80973226, -87.30116, 86.491432
1654000.04, -.5443981, 1.6049055, -1.060507, 8.6797619, -90.91328, 82.233521
1654250.03, -.6634625, 1.6233373, -.9598747, 16.496277, -93.9649, 77.46862
1654500.01, -.7784362, 1.6317602, -.8533241, 24.211086, -96.43718, 72.226097
1654749.99, -.8886105, 1.6301227, -.7415121, 31.776628, -98.3149, 66.538277
1654999.97, -.9933062, 1.6184345, -.6251284, 39.146255, -99.58648, 60.44022
1655249.95, -1.091878, 1.5967678, -.5048903, 46.274532, -100.2441, 53.969532
1655500.05, -1.183717, 1.5652562, -.3815392, 53.117512, -100.2836, 47.166107
1655750.04, -1.268258, 1.524094, -.2558356, 59.633003, -99.70489, 40.071884
1656000.02, -1.34498, 1.4735348, -.1285545, 65.780838, -98.51144, 32.730606
1656250.00, -1.41341, 1.4138906, -.4806E-3, 71.523117, -96.71065, 25.187531
1656499.98, -1.473125, 1.345529, .12759636, 76.824425, -94.31359, 17.489168
1656749.96, -1.523758, 1.2688713, .2548869, 81.652084, -91.33506, 9.6829777
1656999.95, -1.564996, 1.1843903, .38060614, 85.976334, -87.79343, 1.8170881
1657250.05, -1.596586, 1.0926069, .50397903, 89.770515, -83.71051, -6.060004
1657500.03, -1.618332, .9940868, .62424487, 93.011223, -79.11149, -13.89973
1657750.01, -1.6301, .88943756, .74066228, 95.67849, -74.02473, -21.65377
1657999.99, -1.631818, .77930427, .85251343, 97.755867, -68.48157, -29.2743
1658249.97, -1.623475, .66436607, .95910871, 99.230545, -62.5162, -36.71434
1658499.96, -1.605122, .54533148, 1.059791, 100.09344, -56.1654, -43.92804
1658750.06, -1.576874, .42293438, 1.1539395, 100.33922, -49.46832, -50.8709
1659000.04, -1.538903, .2979295, 1.2409737, 99.966377, -42.46626, -57.50012
1659250.02, -1.491445, .17108741, 1.3203571, 98.977203, -35.20237, -63.77483
1659500.00, -1.43479, .04319023, 1.3916003, 97.377808, -27.72145, -69.65636
1659749.98, -1.36929, -.0849736, 1.4542639, 95.17804, -20.06962, -75.10842
1659999.97, -1.295348, -.2126138, 1.5079618, 92.391472, -12.29405, -80.09743
1660249.95, -1.213419, -.3389435, 1.5523628, 89.035278, -4.442683, -84.5926
1660500.05, -1.124009, -.4631838, 1.587193, 85.130157, 3.436074, -88.56623
1660750.03, -1.027669, -.5845688, 1.6122379, 80.700172, 11.293646, -91.99382
1661000.01, -.9249931, -.70235, 1.6273431, 75.772652, 19.081589, -94.85424
1661250.00, -.816614, -.8158013, 1.6324153, 70.37796, 26.751888, -97.12985
1661499.98, -.7032, -.9242232, 1.6274233, 64.54937, 34.257256, -98.80663
1661749.96, -.5854505, -1.026947, 1.6123978, 58.322811, 41.551411, -99.87422
1661999.94, -.4640913, -1.12334, 1.5874317, 51.736671, 48.589394, -100.3261
1662250.04, -.3398708, -1.212808, 1.5526786, 44.831558, 55.327801, -100.1594
1662500.02, -.2135546, -1.294798, 1.5083529, 37.650043, 61.725098, -99.37514
1662750.01, -.0859217, -1.368806, 1.454728, 30.236403, 67.741837, -97.97824
1662999.99, .04224101, -1.434375, 1.3921343, 22.636345, 73.340927, -95.97727
1663249.97, .17014346, -1.491101, 1.3209579, 14.896726, 78.487846, -93.38457
1663499.95, .29699704, -1.538635, 1.2416375, 7.0652642, 83.150864, -90.21613
1663750.05, .42201969, -1.576682, 1.1546621, -.8097571, 87.301224, -86.49147
1664000.03, .54444057, -1.605009, 1.0605681, -8.679787, 90.913345, -82.23357
1664250.02, .6635049, -1.623441, .95993555, -16.4963, 93.964958, -77.46866
1664500.00, .77847862, -1.631863, .85338485, -24.21111, 96.437248, -72.22614
1664749.98, .88865292, -1.630226, .74157292, -31.77665, 98.314964, -66.53831
1664999.96, .99334854, -1.618538, .62518913, -39.14628, 99.58654, -60.44026
1665249.94, 1.0919199, -1.596871, .504951, -46.27456, 100.24413, -53.96957
1665500.04, 1.1837595, -1.565359, .3815999, -53.11754, 100.28368, -47.16615
1665750.03, 1.2683008, -1.524197, .2558963, -59.63303, 99.704948, -40.07192
1666000.01, 1.3450227, -1.473638, .12861519, -65.78086, 98.511505, -32.73064
1666249.99, 1.4134523, -1.413994, .54131E-3, -71.52314, 96.710709, -25.18757
1666499.97, 1.4731675, -1.345632, -.1275357, -76.82445, 94.313652, -17.48921
1666749.95, 1.5238005, -1.268974, -.2548263, -81.65211, 91.335129, -9.683016
1667000.06, 1.5650387, -1.184493, -.3805455, -85.97636, 87.793488, -1.817127
1667250.04, 1.5966282, -1.09271, -.5039184, -89.77054, 83.710571, 6.0599651
1667500.02, 1.618374, -.9941896, -.6241843, -93.01125, 79.111557, 13.899695
1667750.00, 1.6301421, -.8895404, -.7406017, -95.67851, 74.024788, 21.65373
1667999.98, 1.6318599, -.7794071, -.8524529, -97.75589, 68.481628, 29.274261
1668249.96, 1.6235169, -.6644688, -.9590482, -99.23058, 62.516266, 36.714306
1668499.95, 1.6051646, -.5454342, -1.05973, -100.0935, 56.165466, 43.927998
1668750.05, 1.576916, -.4230371, -1.153879, -100.3392, 49.468388, 50.870857
1669000.03, 1.5389453, -.2980321, -1.240913, -99.9664, 42.46632, 57.50008
1669250.01, 1.4914867, -.1711901, -1.320297, -98.97723, 35.202435, 63.774796
1669499.99, 1.4348327, -.0432928, -1.39154, -97.37783, 27.721514, 69.656319
1669749.98, 1.3693326, .08487099, -1.454203, -95.17807, 20.069681, 75.108383
1669999.96, 1.2953901, .21251124, -1.507901, -92.39149, 12.294112, 80.097389
1670250.06, 1.2134614, .33884096, -1.552302, -89.0353, 4.4427462, 84.59256
1670500.04, 1.1240513, .46308133, -1.587133, -85.13018, -3.436011, 88.566193
1670750.02, 1.0277113, .58446634, -1.612178, -80.7002, -11.29358, 91.993782
1671000.00, .92503518, .70224756, -1.627283, -75.77267, -19.08153, 94.854202
1671249.99, .81665599, .81569892, -1.632355, -70.37798, -26.75183, 97.129814
1671499.97, .70324206, .92412084, -1.627363, -64.54939, -34.25719, 98.806587
1671749.95, .58549249, 1.026845, -1.612337, -58.32283, -41.55135, 99.874184
1672000.05, .46413332, 1.123238, -1.587371, -51.73669, -48.58933, 100.32603
1672250.03, .33991274, 1.2127055, -1.552618, -44.83158, -55.32774, 100.15932
1672500.01, .21359661, 1.2946961, -1.508293, -37.65007, -61.72504, 99.375099
1672750.00, .08596372, 1.368704, -1.454668, -30.23643, -67.74178, 97.978203
1672999.98, -.042199, 1.4342731, -1.392074, -22.63637, -73.34087, 95.977234
1673249.96, -.1701015, 1.4909991, -1.320898, -14.89675, -78.48779, 93.384537
1673499.94, -.2969551, 1.5385324, -1.241577, -7.065289, -83.1508, 90.216087
1673750.04, -.4219778, 1.5765797, -1.154602, .80973256, -87.30116, 86.491432
1674000.02, -.5443987, 1.6049066, -1.060508, 8.6797619, -90.91328, 82.233521
1674250.01, -.663463, 1.6233383, -.9598754, 16.496277, -93.9649, 77.46862
1674499.99, -.7784368, 1.6317614, -.8533247, 24.211088, -96.43718, 72.226097
1674749.97, -.8886111, 1.6301239, -.7415128, 31.776628, -98.3149, 66.538277
1674999.95, -.9933067, 1.6184356, -.625129, 39.146255, -99.58648, 60.44022
1675250.05, -1.091878, 1.596769, -.5048909, 46.274532, -100.2441, 53.969532
1675500.04, -1.183718, 1.5652574, -.3815398, 53.117512, -100.2836, 47.166107
1675750.02, -1.268259, 1.5240952, -.2558362, 59.633007, -99.70489, 40.071884
1676000.00, -1.344981, 1.473536, -.1285551, 65.780838, -98.51144, 32.730606
1676249.98, -1.413411, 1.4138918, -.4813E-3, 71.523117, -96.71065, 25.187531
1676499.96, -1.473126, 1.34553, .12759574, 76.824425, -94.31359, 17.489168
1676749.94, -1.523759, 1.2688724, .25488627, 81.652084, -91.33507, 9.6829777
1677000.05, -1.564997, 1.1843915, .38060552, 85.976334, -87.79343, 1.8170885
1677250.03, -1.596586, 1.092608, .50397837, 89.770515, -83.71051, -6.060004
1677500.01, -1.618332, .99408793, .62424427, 93.011223, -79.11149, -13.89973
1677749.99, -1.6301, .88943869, .74066162, 95.67849, -74.02473, -21.65377
1677999.97, -1.631818, .77930546, .85251278, 97.755867, -68.48157, -29.2743
1678249.96, -1.623475, .6643672, .95910805, 99.230545, -62.5162, -36.71434
1678500.06, -1.605123, .54533261, 1.0597904, 100.09344, -56.1654, -43.92804
1678750.04, -1.576874, .42293555, 1.1539388, 100.33922, -49.46832, -50.8709
1679000.02, -1.538904, .29793063, 1.2409731, 99.966377, -42.46626, -57.50012
1679250.00, -1.491445, .17108856, 1.3203565, 98.977203, -35.20237, -63.77483
1679499.98, -1.434791, .04319137, 1.3915997, 97.377808, -27.72145, -69.65636
1679749.97, -1.369291, -.0849724, 1.4542633, 95.17804, -20.06962, -75.10842
1679999.95, -1.295349, -.2126126, 1.5079612, 92.391472, -12.29405, -80.09743
1680250.05, -1.21342, -.3389423, 1.5523621, 89.035278, -4.442683, -84.5926
1680500.03, -1.12401, -.4631827, 1.5871924, 85.130157, 3.4360733, -88.56623
1680750.01, -1.02767, -.5845676, 1.6122373, 80.700172, 11.293646, -91.99382
1680999.99, -.9249936, -.7023488, 1.6273425, 75.772652, 19.081589, -94.85424
1681249.98, -.8166145, -.8158001, 1.6324147, 70.37796, 26.751888, -97.12985
1681499.96, -.7032005, -.9242221, 1.6274227, 64.54937, 34.257252, -98.80663
1681750.06, -.585451, -1.026946, 1.6123972, 58.322811, 41.551411, -99.87422
1682000.04, -.4640918, -1.123339, 1.5874311, 51.736671, 48.58939, -100.3261
1682250.02, -.3398713, -1.212807, 1.552678, 44.831558, 55.327801, -100.1594
1682500.00, -.2135551, -1.294797, 1.5083523, 37.650043, 61.725098, -99.37514
1682749.99, -.0859223, -1.368805, 1.4547273, 30.236403, 67.741837, -97.97824
1682999.97, .04224049, -1.434374, 1.3921337, 22.636345, 73.340927, -95.97727
1683249.95, .17014295, -1.4911, 1.3209572, 14.896727, 78.487846, -93.38457
1683500.05, .29699653, -1.538633, 1.2416369, 7.0652647, 83.150864, -90.21613
